"","date","RetNom","RetReal","RetHistAve","PriceDev","PriceDev2","TriggerPercent","HeadInf","RiceInf","Contri","IppReal","IppNom","WsaleReal","IPPGap","WsaleNom","RetGap","SURCurrent","TotalUse","SURindex","CPSI","risk_categ"
"49",2020-01-01,38.52,42.3908376344933,39.4443702134872,0.0746993146311828,0.397089105204044,-0.900437355286839,3,-9.3,-0.00824810145,31.2979081597767,28.44,35.1606246731668,0.123417721518987,31.95,-0.205633802816902,2675.039,15180,0.825137991894365,0.247427386462287,"Moderate Risk"
"50",2020-02-01,38.24,42.271289801712,39.6210176801387,0.0668905615441011,0.377313550755789,-0.726895119418487,2.5,-9.1,-0.00807072292,32.223015108687,29.15,35.0197296275542,0.0867924528301888,31.68,-0.207070707070707,2375.497,15180,0.844718459929403,0.24270858085888,"Moderate Risk"
"51",2020-03-01,38.1,42.1773505810101,39.7319535151678,0.0615473655205171,0.364581648450678,-0.36610878661088,2.2,-8.4,-0.00744989808,35.1588623205317,31.76,36.1883882008243,0.0292821158690174,32.69,-0.16549403487305,2178.636,15180,0.85758687410119,0.224272057688755,"Moderate Risk"
"52",2020-04-01,39.14,42.440491430881,39.8593717421439,0.0647556540889477,0.389357730931742,2.72965879265092,1.8,-5.7,-0.00505528799,37.3875356282502,34.48,37.5610276729289,0.00464037122969851,34.64,-0.129907621247113,2367.873,15180,0.845216825728853,0.209915152056923,"Moderate Risk"
"53",2020-05-01,39.48,42.4340744941478,39.9656437266753,0.0617638185526085,0.393321872972142,0.868676545733256,1.6,-3.9,-0.00345888125,37.3071612392059,34.71,38.0057972174682,0.0187265917602994,35.36,-0.116515837104072,2779.03,15180,0.818340305922343,0.203761086917865,"Moderate Risk"
"54",2020-06-01,39.72,42.4409489154306,40.1548448421519,0.0569322103538274,0.388294453902788,0.607902735562315,2.3,-2.8,-0.00248329936,35.6880084042523,33.4,37.621999278854,0.0541916167664671,35.21,-0.128088611190003,2395.941,15180,0.843382076088378,0.217015562751735,"Moderate Risk"
"55",2020-07-01,39.83,42.4330998394929,40.2447821706786,0.0543751897956275,0.382800250862339,0.276938569989928,2.4,-1.6,-0.00141902821,34.8903846285274,32.75,37.4472372425263,0.0732824427480915,35.15,-0.133143669985775,2104.76,15180,0.862416002091777,0.224927266566254,"Moderate Risk"
"56",2020-08-01,39.7,42.4120352168687,40.3850249204413,0.0501921269188417,0.366108693721695,-0.326387145367802,2.2,-1.3,-0.00115296042,38.0426341058941,35.61,37.2627654482894,0.0204998595900028,34.88,-0.138188073394495,1786.25,15180,0.883236370767421,0.218653878218152,"Moderate Risk"
"57",2020-09-01,39.54,42.4298476405284,40.0722107061392,0.0588347109591323,0.355097618679108,-0.403022670025198,2.2,-0.7,-0.00062082484,36.7639499278518,34.26,36.5707943240277,0.00525394045534165,34.08,-0.160211267605634,1784.82,15180,0.883329847038829,0.221650118179787,"Moderate Risk"
"58",2020-10-01,39.01,42.2878363506982,39.6733558920568,0.0659001589317241,0.356397774687065,-1.34041476985332,2.3,-0.5,-0.00044344631,37.6482070370288,34.73,36.1739323013433,0.0391592283328533,33.37,-0.169014084507042,2641.08,15180,0.827357824552229,0.22037494852677,"Moderate Risk"
"59",2020-11-01,38.7,42.225557070637,39.4784542587965,0.0695848625134148,0.355761733096769,-0.794668033837465,3,-0.3,-0.00026606779,39.5960068745013,36.29,36.2790638902499,0.0837696335078535,33.25,-0.16390977443609,3158.538,15180,0.79353261864296,0.222212591378064,"Moderate Risk"
"60",2020-12-01,38.64,42.1752306844916,39.4634721645785,0.0687156596004521,0.354961313967694,-0.155038759689928,3.3,0.1,8.868926e-05,39.3700975898608,36.07,35.9755590951431,0.0862212364846131,32.96,-0.172330097087379,2766.398,15180,0.819166034775788,0.229304343441646,"Moderate Risk"
"61",2021-01-01,38.26,41.9791684492407,39.4443702134872,0.0642626114204448,0.387659116435792,-0.983436853002077,3.7,0.3,0.00026606779,40.5966866873953,37,36.1968836166803,0.108378378378378,32.99,-0.159745377387087,2331.995,16493,0.846377140974967,0.235805915190175,"Moderate Risk"
"62",2021-02-01,38.13,41.8374553226998,39.6210176801387,0.0559409569046015,0.37335161324054,-0.33978044955566,4.2,0.7,0.00062082484,40.8499465443443,37.23,35.6710116077527,0.126779478914854,32.51,-0.172869886188865,2193.09902,16493,0.855527073781291,0.242347644125922,"Moderate Risk"
"63",2021-03-01,38.1,41.7627710650103,39.7319535151678,0.0511129549436111,0.364581648450678,-0.0786782061369031,4.1,1,0.00088689263,40.6227899113383,37.06,36.2053629458042,0.108742579600648,33.03,-0.153496821071753,2080.10035,16493,0.8629709914361,0.235442047936422,"Moderate Risk"
"64",2021-04-01,38.22,41.7660726287081,39.8593717421439,0.0478356984374691,0.35670036985721,0.314960629921253,4.1,-0.8,-0.0007095141,39.208966140295,35.88,36.4879425703582,0.0693979933110368,33.39,-0.144654088050314,2444.3089,16493,0.838978333333333,0.220315125446431,"Moderate Risk"
"65",2021-05-01,38.38,41.8475588229123,39.9656437266753,0.0470883218873549,0.354500848142625,0.418628990057571,4.1,-1.4,-0.00124164968,38.6310320231086,35.43,36.4721428499289,0.0558848433530905,33.45,-0.147384155455904,2584.89735,16493,0.829716907114624,0.216263175498195,"Moderate Risk"
"66",2021-06-01,38.29,41.8061645152469,40.1548448421519,0.0411237966324194,0.338313057400246,-0.234497133923928,3.7,-2.1,-0.00186247452,37.002113227209,33.89,36.8929302433577,0.00295072292711719,33.79,-0.13317549570879,2530.82349,16493,0.833279084980237,0.202478314953713,"Moderate Risk"
"67",2021-07-01,38.41,41.8470385564261,40.2447821706786,0.039812773217466,0.333501321506966,0.313397753982756,3.7,-2.2,-0.00195116378,33.7739701973412,31,37.2385258498426,0.10258064516129,34.18,-0.123756582796957,2177.681,16493,0.856542753623188,0.22492878371578,"Moderate Risk"
"68",2021-08-01,38.44,41.7011013592503,40.3850249204413,0.0325882289636242,0.322751087825238,0.0781046602447309,4.4,-1.5,-0.00133033894,32.9356253203894,30.36,37.3183633406257,0.133069828722003,34.4,-0.117441860465116,1578.31223,16493,0.896026862318841,0.236091423881917,"Moderate Risk"
"69",2021-09-01,38.45,41.8054886505855,40.0722107061392,0.0432538638099332,0.317741614522299,0.0260145681581819,4.2,-1.3,-0.00115296042,34.4229329172422,31.66,37.1084870646076,0.0780164245104235,34.13,-0.126574860826253,1332.3569,16493,0.912229453227931,0.232245512558908,"Moderate Risk"
"70",2021-10-01,38.37,41.7755844860649,39.6733558920568,0.0529884237604661,0.334144645340751,-0.208062418725632,4,-0.4,-0.00035475705,35.9942878057851,33.06,36.6475416679591,0.0181488203266787,33.66,-0.139928698752228,1954.72067,16493,0.871230522397892,0.216530244457453,"Moderate Risk"
"71",2021-11-01,38.18,41.650523502479,39.4784542587965,0.055019105597289,0.337544779577122,-0.49517852488923,3.7,0,0,35.7814869266552,32.8,36.9051128880715,0.0314024390243903,33.83,-0.128584096955365,2418.42907,16493,0.840683196969697,0.211137767709348,"Moderate Risk"
"72",2021-12-01,38.13,41.6495917312971,39.4634721645785,0.0553960269284343,0.337077507805077,-0.130958617076996,3.1,-0.1,-8.868926e-05,33.9488410950933,31.08,37.16021795544,0.0945945945945947,34.02,-0.120811287477954,2377.84629,16493,0.843356634387352,0.222849446529667,"Moderate Risk"
"73",2022-01-01,38.51,41.8378950740468,39.4443702134872,0.0606810261541755,0.396726413328341,0.996590611067389,3,1,0.00088689263,34.0048329205287,31.3,38.1223510281582,0.121086261980831,35.09,-0.0974636648617838,1859.44781,16793,0.887258363548172,0.233475241834992,"Moderate Risk"
"74",2022-02-01,38.69,41.788329398612,39.6210176801387,0.0547010613399684,0.393521476954536,0.467411062061801,3,1.6,0.00141902821,34.0981535041915,31.57,37.3059937293244,0.0940766550522647,34.54,-0.120150550086856,1609.24825,16793,0.902428409022009,0.23455514074222,"Moderate Risk"
"75",2022-03-01,38.69,41.7531911442211,39.7319535151678,0.0508718411814734,0.38571296531645,0,4,1.6,0.00141902821,35.5155730305997,32.91,37.3393748665679,0.0513521725919175,34.6,-0.118208092485549,1632.51,16793,0.901018007639605,0.224573828421709,"Moderate Risk"
"76",2022-04-01,38.85,41.7682534829548,39.8593717421439,0.0478904121509927,0.379063562766944,0.413543551305256,4.9,1.6,0.00141902821,35.7583554907435,33.26,37.4462874847444,0.0472038484666267,34.83,-0.11541774332472,2506.13,16793,0.848048869217244,0.211995980273917,"Moderate Risk"
"77",2022-05-01,38.92,41.8112395329809,39.9656437266753,0.0461795590965001,0.373558442149842,0.180180180180181,5.4,1.5,0.00133033894,36.396834412671,33.88,37.60003555028,0.0330578512396694,35,-0.112,2279.95729,16793,0.861762123931365,0.210865974641507,"Moderate Risk"
"78",2022-06-01,39.12,41.8664769787063,40.1548448421519,0.0426257938060216,0.367323238587036,0.513874614594028,6.1,2,0.00177378526,36.4298281278595,34.04,37.7033738232811,0.0349588719153935,35.23,-0.110417258018734,2090.62007,16793,0.87324197720245,0.21260353724052,"Moderate Risk"
"79",2022-07-01,39.32,41.9400579395266,40.2447821706786,0.042124113423159,0.365094297361466,0.511247443762789,6.4,2.1,0.00186247452,36.788214607337,34.49,37.8015171262402,0.0275442157146998,35.44,-0.109480812641084,2034.57468,16793,0.87664010913721,0.21153034508723,"Moderate Risk"
"80",2022-08-01,39.51,41.9289949077284,40.3850249204413,0.0382312500816515,0.359570642038895,0.483214649033565,6.3,2.2,0.00195116378,36.0073600902139,33.93,37.6416464014113,0.0453875626289416,35.47,-0.113899069636312,1633.3593,16793,0.900966513066149,0.220087111838611,"Moderate Risk"
"81",2022-09-01,39.5,41.9364036053081,40.0722107061392,0.0465208399117164,0.353726756141243,-0.0253100480890863,6.9,2.4,0.00212854231,37.6153615121074,35.43,37.0845209601442,0.0141123341800734,34.93,-0.13083309476095,1450.88519,16793,0.912030243739768,0.221125010980502,"Moderate Risk"
"82",2022-10-01,39.44,41.8822298836292,39.6733558920568,0.0556765098869445,0.37134909596662,-0.151898734177221,7.7,2.5,0.00221723157,40.7778303124684,38.4,37.3372008798539,0.084375,35.16,-0.121729237770193,2081.83999,16793,0.873774329109319,0.227554461667291,"Moderate Risk"
"83",2022-11-01,39.57,41.8720513270513,39.4784542587965,0.0606304657361659,0.386240097639255,0.329614604462481,8,3.1,0.00274936715,40.2636227694131,38.05,36.9092026858641,0.0833114323258869,34.88,-0.134461009174312,2649.81,16793,0.839337294609835,0.22409791379924,"Moderate Risk"
"84",2022-12-01,39.63,41.8480594810573,39.4634721645785,0.0604251776562911,0.389676937695127,0.151630022744509,8.1,3.4,0.00301543494,39.9895536864335,37.87,37.0011608442733,0.0747293372062318,35.04,-0.130993150684932,2534.59,16793,0.84632328866792,0.223097277831075,"Moderate Risk"
"85",2023-01-01,39.59,41.8823358089408,39.4443702134872,0.0618076947929056,0.435897135904156,-0.10093363613424,8.7,2.7,0.0023946101,40.1367976901685,37.94,37.1429353426942,0.0745914602003162,35.11,-0.127598974651097,1850.45,16553.24706184,0.889808253438933,0.23124019863665,"Moderate Risk"
"86",2023-02-01,39.65,41.9150127117525,39.6210176801387,0.0578984378981178,0.428098386178531,0.151553422581448,8.6,2.2,0.00195116378,40.2764687083372,38.1,37.3376607553404,0.0729658792650919,35.32,-0.122593431483579,1523.03291,16553.24706184,0.909305489787411,0.23294288044284,"Moderate Risk"
"87",2023-03-01,39.9,41.981813986382,39.7319535151678,0.0566259715962687,0.429050072786931,0.630517023959647,7.6,2.6,0.00230592084,39.3513745136867,37.4,38.0571982930494,0.0328877005347593,36.17,-0.103124136024329,1408.84611,16553.24706184,0.916105156315131,0.222209777062098,"Moderate Risk"
"88",2023-04-01,40.31,42.1111627960487,39.8593717421439,0.0564933905248662,0.430889374906963,1.02756892230577,6.6,2.9,0.00257198862,40.5545854557853,38.82,38.298070654536,0.05564142194745,36.66,-0.0995635570103657,1843.05331,16553.24706184,0.890248716131722,0.220903814846881,"Moderate Risk"
"89",2023-05-01,40.62,42.1994353736948,39.9656437266753,0.0558927978815108,0.433554571431824,0.769039940461412,6.1,3.4,0.00301543494,42.1578800471573,40.58,38.3971228817875,0.0892065056678166,36.96,-0.0990259740259739,1882.05773,16553.24706184,0.887926056690288,0.227013353841118,"Moderate Risk"
"90",2023-06-01,40.89,42.2467562062898,40.1548448421519,0.0520961137407235,0.429188323768505,0.664697193500746,5.4,3.6,0.00319281346,42.6083694280269,41.24,38.4756468840864,0.0969932104752667,37.24,-0.0980128893662728,1818.2049,16553.24706184,0.891728404692431,0.228404686346939,"Moderate Risk"
"91",2023-07-01,41.23,42.2081492861213,40.2447821706786,0.0487856315662506,0.431404829100031,0.83149914404499,4.7,4.2,0.00372494904,42.5664527595579,41.58,38.7889104150949,0.0887445887445886,37.89,-0.0881499076273422,1804.16898,16553.24706184,0.892564224379206,0.224393860271477,"Moderate Risk"
"92",2023-08-01,43.29,42.2647814631913,40.3850249204413,0.0465458804706232,0.489643459728266,4.996361872423,5.3,8.7,0.00771596587,49.5188199561748,50.72,40.9174634141026,0.173698738170347,41.91,-0.0329277022190409,1632.45091,16553.24706184,0.902789798725659,0.232735617091134,"Moderate Risk"
"93",2023-09-01,47.54,42.8107000015379,40.0722107061392,0.0683388624471163,0.629270126252018,9.81750981750982,6.1,17.9,0.01587537806,46.1336171823283,51.23,38.7673671618043,0.159672067148155,43.05,-0.104297328687573,1546.09452,16553.24706184,0.907932202703507,0.25122316780927,"High Risk"
